ProductID,ProductName,Color,ModelDescription,FabricDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,Año,Mes,Mes/Año
2038,6XL-K30,Sin definir,K,30,Briefs,Women's Panties,Underwear,840.0,6XL,Dozen,In Production,2004-11-15,5.2,2004,11,11/2004
2039,XXL-S4673,Sin definir,S,4673,Briefs,Women's Panties,Underwear,470.0,XXL,Dozen,In Production,2004-11-15,5.6,2004,11,11/2004
2040,3XL-ERK34B,Sin definir,ERK,34,Briefs,Men's Briefs,Underwear,895.0,3XL,Dozen,Out of Production,2004-11-15,7.2,2004,11,11/2004
2041,1-B21,Sin definir,B,21,Briefs,Girls' Panties,Underwear,206.0,1,Dozen,In Production,2004-11-15,2.84,2004,11,11/2004
2042,XXL-BX34A,Sin definir,BX,34,Boxers,Men's Briefs,Underwear,106.0,XXL,Single Unit,In Production,2004-11-15,1.3,2004,11,11/2004
2043,4XL-K4673T,Sin definir,K,4673,Briefs,Women's Panties,Underwear,890.0,4XL,Dozen,Out of Production,2004-11-15,6.15,2004,11,11/2004
2044,4XL-K4673S,Sin definir,K,4673,Briefs,Women's Panties,Underwear,905.0,4XL,Dozen,Out of Production,2004-11-15,6.65,2004,11,11/2004
2045,L-K4615,Sin definir,K,4615,Briefs,Women's Panties,Underwear,500.0,L,Dozen,Out of Production,2004-11-15,7.5,2004,11,11/2004
2046,XL-K4615,Sin definir,K,4615,Briefs,Women's Panties,Underwear,612.0,XL,Dozen,Out of Production,2004-11-15,8.0,2004,11,11/2004
2047,XXL-K4615,Sin definir,K,4615,Briefs,Women's Panties,Underwear,636.0,XXL,Dozen,Out of Production,2004-11-15,9.0,2004,11,11/2004
2048,L-K4615S,Sin definir,K,4615,Briefs,Women's Panties,Underwear,535.0,L,Dozen,Out of Production,2004-11-15,8.0,2004,11,11/2004
2049,XL-K4615S,Sin definir,K,4615,Briefs,Women's Panties,Underwear,612.0,XL,Dozen,In Production,2004-11-15,8.5,2004,11,11/2004
2050,XXL-K4615S,Sin definir,K,4615,Briefs,Women's Panties,Underwear,625.0,XXL,Dozen,Out of Production,2004-11-15,9.5,2004,11,11/2004
2051,1-B32E,Sin definir,B,32,Briefs,Girls' Panties,Underwear,182.0,1,Dozen,In Production,2004-11-15,2.8,2004,11,11/2004
2052,2-B32E,Sin definir,B,32,Briefs,Girls' Panties,Underwear,208.0,2,Dozen,In Production,2004-11-15,3.31,2004,11,11/2004
2053,3-B32E,Sin definir,B,32,Briefs,Girls' Panties,Underwear,220.0,3,Dozen,In Production,2004-11-15,3.2,2004,11,11/2004
2054,3XL-KS46,Sin definir,KS,46,Briefs,Women's Panties,Underwear,1006.0,3XL,Dozen,In Production,2004-11-15,7.2,2004,11,11/2004
2055,3XL-KS46S,Sin definir,KS,46,Briefs,Women's Panties,Underwear,1100.0,3XL,Dozen,In Production,2004-11-15,8.1,2004,11,11/2004
2057,XXL-ERK61,Sin definir,ERK,61,Briefs,Men's Briefs,Underwear,655.0,XXL,Dozen,In Production,2004-11-15,4.5,2004,11,11/2004
2059,L-K462S,Sin definir,K,462,Briefs,Women's Panties,Underwear,475.0,L,Dozen,In Production,2004-10-29,3.2,2004,10,10/2004
2064,5-S1D105,105,SD,1,Regular-Over the Calf,Children's Socks,Socks,365.0,5,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2065,5-S1D106,106,SD,1,Regular-Over the Calf,Children's Socks,Socks,365.0,5,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2066,5-S1D206,206,SD,1,Regular-Over the Calf,Children's Socks,Socks,395.0,5,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2067,5-S1D303,303,SD,1,Regular-Over the Calf,Children's Socks,Socks,365.0,5,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2068,5-S1D501,501,SD,1,Regular-Over the Calf,Children's Socks,Socks,390.0,5,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2069,7-S1D105,105,SD,1,Regular-Over the Calf,Children's Socks,Socks,475.0,7,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2070,7-S1D106,106,SD,1,Regular-Over the Calf,Children's Socks,Socks,455.0,7,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2071,7-S1D206,206,SD,1,Regular-Over the Calf,Children's Socks,Socks,485.0,7,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2072,7-S1D303,303,SD,1,Regular-Over the Calf,Children's Socks,Socks,460.0,7,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2073,7-S1D501,501,SD,1,Regular-Over the Calf,Children's Socks,Socks,475.0,7,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2074,9-S1D105,105,SD,1,Regular-Over the Calf,Children's Socks,Socks,580.0,9,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2075,9-S1D106,106,SD,1,Regular-Over the Calf,Children's Socks,Socks,575.0,9,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2076,9-S1D206,206,SD,1,Regular-Over the Calf,Children's Socks,Socks,590.0,9,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2077,9-S1D501,501,SD,1,Regular-Over the Calf,Children's Socks,Socks,595.0,9,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2078,11-S1D105,105,SD,1,Regular-Over the Calf,Children's Socks,Socks,685.0,11,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2079,11-S1D106,106,SD,1,Regular-Over the Calf,Children's Socks,Socks,700.0,11,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2080,11-S1D206,206,SD,1,Regular-Over the Calf,Children's Socks,Socks,690.0,11,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2081,11-S1D303,303,SD,1,Regular-Over the Calf,Children's Socks,Socks,700.0,11,Dozen,In Production,2004-11-03,4.1,2004,11,11/2004
2082,3540-SK1D106,106,SKD,1,Cuff-Over the Calf,Women's Socks,Socks,1000.0,35-40,Dozen,In Production,2004-11-03,5.9,2004,11,11/2004
2083,3540-SK1D206,206,SKD,1,Cuff-Over the Calf,Women's Socks,Socks,1000.0,35-40,Dozen,In Production,2004-11-03,5.9,2004,11,11/2004
2084,3540-SK1D501,501,SKD,1,Cuff-Over the Calf,Women's Socks,Socks,1000.0,35-40,Dozen,In Production,2004-11-03,5.9,2004,11,11/2004
2085,4046-S1D105,105,SD,1,Regular-Over the Calf,Men's Socks,Socks,1000.0,40-46,Dozen,In Production,2004-11-03,5.85,2004,11,11/2004
2086,4046-S1D106,106,SD,1,Regular-Over the Calf,Men's Socks,Socks,1045.0,40-46,Dozen,In Production,2004-11-03,5.85,2004,11,11/2004
2087,4046-S1D206,206,SD,1,Regular-Over the Calf,Men's Socks,Socks,1000.0,40-46,Dozen,In Production,2004-11-03,5.85,2004,11,11/2004
2088,BEY Children,Sin definir,SD,Sin definir,Regular-Over the Calf,Children's Socks,Socks,500.0,2.9,Dozen,Out of Production,2004-11-03,4.1,2004,11,11/2004
2089,4XL-K35,Sin definir,K,35,Briefs,Women's Panties,Underwear,643.0,4XL,Dozen,In Production,2004-11-03,4.7,2004,11,11/2004
2090,XL-K4606S1,Sin definir,K,4606,Briefs,Women's Panties,Underwear,593.0,XL,Dozen,Out of Production,2004-11-04,8.65,2004,11,11/2004
2091,XL-K4628,Sin definir,K,4628,Briefs,Women's Panties,Underwear,550.0,XL,Dozen,Out of Production,2004-11-04,4.3,2004,11,11/2004
2092,3XL-171,Sin definir,AT,171,Undershirts,Men's Undershirts,Underwear,1390.0,3XL,Dozen,In Production,2004-11-04,8.3,2004,11,11/2004
2093,L-K46061,Sin definir,K,46061,Briefs,Women's Panties,Underwear,540.0,L,Dozen,Out of Production,2004-11-04,7.75,2004,11,11/2004
2094,L-K4606S1,Sin definir,K,4606,Briefs,Women's Panties,Underwear,556.0,L,Dozen,Out of Production,2004-11-04,8.25,2004,11,11/2004
2095,XXL-K4606S1,Sin definir,K,4606,Briefs,Women's Panties,Underwear,665.0,XXL,Dozen,In Production,2004-11-04,9.05,2004,11,11/2004
2096,XXL-ERK34,Sin definir,ERK,34,Briefs,Men's Briefs,Underwear,900.0,XXL,Dozen,In Production,2004-11-04,7.05,2004,11,11/2004
2097,5XL-K4673,Sin definir,K,4673,Briefs,Women's Panties,Underwear,980.0,5XL,Dozen,In Production,2004-11-04,6.8,2004,11,11/2004
2098,5XL-K24,Sin definir,K,24,Briefs,Women's Panties,Underwear,878.0,5XL,Dozen,In Production,2004-11-04,5.4,2004,11,11/2004
2099,XL-K4606S2,Sin definir,K,4606,Briefs,Women's Panties,Underwear,590.0,XL,Dozen,Out of Production,2004-11-04,7.4,2004,11,11/2004
2100,6XL-K4673,Sin definir,K,4673,Briefs,Women's Panties,Underwear,1125.0,6XL,Dozen,In Production,2004-11-04,7.5,2004,11,11/2004
2101,XXL-K46061,Sin definir,K,46061,Briefs,Women's Panties,Underwear,625.0,XXL,Dozen,Out of Production,2004-11-04,8.55,2004,11,11/2004
2102,L-K4606S2,Sin definir,K,4606,Briefs,Women's Panties,Underwear,535.0,L,Dozen,Out of Production,2004-11-04,7.0,2004,11,11/2004
2103,XXL-K4606S2,Sin definir,K,4606,Briefs,Women's Panties,Underwear,670.0,XXL,Dozen,Out of Production,2004-11-04,7.8,2004,11,11/2004
2104,XXL-K452S,Sin definir,K,452,Briefs,Women's Panties,Underwear,483.0,XXL,Dozen,In Production,2004-11-04,4.0,2004,11,11/2004
2106,XL-K46061,Sin definir,K,46061,Briefs,Women's Panties,Underwear,561.0,XL,Dozen,Out of Production,2004-11-04,8.15,2004,11,11/2004
2107,L-K46062,Sin definir,K,46062,Briefs,Women's Panties,Underwear,530.0,L,Dozen,Out of Production,2004-11-04,6.5,2004,11,11/2004
2108,XL-K46062,Sin definir,K,46062,Briefs,Women's Panties,Underwear,595.0,XL,Dozen,Out of Production,2004-11-04,6.9,2004,11,11/2004
2109,XXL-K46062,Sin definir,K,46062,Briefs,Women's Panties,Underwear,630.0,XXL,Dozen,Out of Production,2004-11-04,7.3,2004,11,11/2004
2110,L-SLP46KT,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,38.0,L,Single Unit,Out of Production,2004-11-04,0.7,2004,11,11/2004
2111,3XL-KH46,Sin definir,KH,46,Briefs,Women's Panties,Underwear,684.0,3XL,Dozen,In Production,2004-11-04,4.9,2004,11,11/2004
2112,3XL-KH46E,Sin definir,KH,46,Briefs,Women's Panties,Underwear,684.0,3XL,Dozen,Out of Production,2004-11-04,5.2,2004,11,11/2004
2113,3XL-PCL30,Sin definir,PCL,30,Drawers,Women's Panties,Underwear,1149.0,3XL,Dozen,Out of Production,2004-11-04,6.5,2004,11,11/2004
2114,S-BX46D,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,69.0,S,Single Unit,In Production,2004-11-04,0.9,2004,11,11/2004
2115,M-SLP46,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,55.0,M,Single Unit,Out of Production,2004-11-04,0.45,2004,11,11/2004
2116,L-SLP46,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,59.0,L,Single Unit,Out of Production,2004-11-04,0.5,2004,11,11/2004
2117,XL-SLP46,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,63.0,XL,Single Unit,Out of Production,2004-11-04,0.55,2004,11,11/2004
2118,XXL-188,Sin definir,AT,188,Undershirts,Women's Undershirts,Underwear,1044.0,XXL,Dozen,In Production,2004-11-04,8.5,2004,11,11/2004
2119,4XL-171,Sin definir,AT,171,Undershirts,Men's Undershirts,Underwear,1610.0,4XL,Dozen,In Production,2004-11-04,8.8,2004,11,11/2004
2120,XXL-K4628,Sin definir,K,4628,Briefs,Women's Panties,Underwear,598.0,XXL,Dozen,Out of Production,2004-11-04,4.7,2004,11,11/2004
2122,XXL-K4685S,Sin definir,K,4685,Briefs,Women's Panties,Underwear,610.0,XXL,Dozen,In Production,2004-11-04,5.6,2004,11,11/2004
2124,XXL-GS21E,Sin definir,GS,21,Briefs,Women's Panties,Underwear,770.0,XXL,Dozen,In Production,2004-11-04,6.3,2004,11,11/2004
2125,3XL-KS46T,Sin definir,KS,46,Briefs,Women's Panties,Underwear,1035.0,3XL,Dozen,In Production,2004-11-04,7.6,2004,11,11/2004
2126,XXL-S4618,Sin definir,S,4618,Briefs,Women's Panties,Underwear,438.0,XXL,Dozen,Out of Production,2004-11-04,13.0,2004,11,11/2004
2127,3XL-S4618,Sin definir,S,4618,Briefs,Women's Panties,Underwear,490.0,3XL,Dozen,Out of Production,2004-11-04,14.0,2004,11,11/2004
2128,L-KH4685SV,Sin definir,KH,4685,Briefs,Women's Panties,Underwear,480.0,L,Dozen,Out of Production,2004-11-04,7.0,2004,11,11/2004
2129,XL-KH4685SV,Sin definir,KH,4685,Briefs,Women's Panties,Underwear,550.0,XL,Dozen,Out of Production,2004-11-04,7.5,2004,11,11/2004
2130,XXL-KH4685SV,Sin definir,KH,4685,Briefs,Women's Panties,Underwear,560.0,XXL,Dozen,Out of Production,2004-11-04,8.0,2004,11,11/2004
2131,XXL-GS21,Sin definir,GS,21,Briefs,Women's Panties,Underwear,736.0,XXL,Dozen,In Production,2004-11-04,5.88,2004,11,11/2004
2132,XL-S4607,Sin definir,S,4607,Briefs,Women's Panties,Underwear,375.0,XL,Dozen,Out of Production,2004-11-04,6.3,2004,11,11/2004
2133,XXL-S4602SV,Sin definir,S,4602,Briefs,Women's Panties,Underwear,540.0,XXL,Dozen,Out of Production,2004-11-04,8.0,2004,11,11/2004
2134,XL-200,Sin definir,AT,200,Undershirts,Women's Undershirts,Underwear,1134.0,XL,Dozen,Out of Production,2004-11-04,6.75,2004,11,11/2004
2135,XL-K4685S,Sin definir,K,4685,Briefs,Women's Panties,Underwear,563.0,XL,Dozen,In Production,2004-11-13,5.2,2004,11,11/2004
2136,M-BX46D,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,77.0,M,Single Unit,In Production,2004-11-13,1.0,2004,11,11/2004
2137,L-BX46D,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,84.0,L,Single Unit,In Production,2004-11-13,1.1,2004,11,11/2004
2138,XXL-SLP46SD,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,69.0,XXL,Single Unit,In Production,2004-11-13,0.85,2004,11,11/2004
2139,BEY Men,Sin definir,SD,Sin definir,Regular-Over the Calf,Men's Socks,Socks,1000.0,2.9,Dozen,Out of Production,2004-11-13,5.85,2004,11,11/2004
2140,3XL-K4685,Sin definir,K,4685,Briefs,Women's Panties,Underwear,635.0,3XL,Dozen,In Production,2004-11-13,5.7,2004,11,11/2004
2141,4XL-K4685,Sin definir,K,4685,Briefs,Women's Panties,Underwear,781.0,4XL,Dozen,Out of Production,2004-11-13,6.0,2004,11,11/2004
2142,XXL-BX46A,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,96.0,XXL,Single Unit,Out of Production,2004-11-13,1.1,2004,11,11/2004
2143,XXL-BX46SA,Sin definir,BX,46,Boxers,Men's Briefs,Underwear,95.0,XXL,Single Unit,Out of Production,2004-11-13,1.2,2004,11,11/2004
2144,M-SLP46C,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,56.0,M,Single Unit,Out of Production,2004-11-13,0.5,2004,11,11/2004
2145,L-SLP46C,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,62.0,L,Single Unit,Out of Production,2004-11-13,0.55,2004,11,11/2004
2146,XL-SLP46C,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,68.0,XL,Single Unit,Out of Production,2004-11-13,0.6,2004,11,11/2004
2147,XXL-SLP46C,Sin definir,SLP,46,Slips,Men's Briefs,Underwear,74.0,XXL,Single Unit,Out of Production,2004-11-13,0.65,2004,11,11/2004
